X.AU,X,Y.AU,Y,D
Durres,P-14871,Rashbull,P-13801,0.020561206121758362
Durres,P-14871,Rashbull,P-1381,0.08722670928176596
Durres,P-14871,Rashbull,P-1382,0.03119553983750682
Durres,P-14871,Rashbull,P-1383,0.4317174249477714
Durres,P-14871,Rashbull,P-1384,0.6257206055928547
Durres,P-14871,Rashbull,P-13841,0.4882369235483531
Durres,P-14871,Rashbull,P-1385,1.1286784468833382
Durres,P-14871,Sukth,P-1354,0.055283543700551024
Durres,P-14871,Sukth,P-13541,0.0298093724551501
Durres,P-14871,Sukth,P-1355,0.08332671746142346
Durres,P-14871,Sukth,P-1356,0.02305219608920866
Durres,P-14871,Sukth,P-13561,0.03801159990311303
Durres,P-14871,Sukth,P-1357,0.5039956407464622
Durres,P-14871,Sukth,P-13571,0.5727381360159189
Durres,P-14871,Sukth,P-1358,0.01818380210892402
Durres,P-14871,Sukth,P-13581,0.0043332719566649535
Durres,P-14871,Sukth,P-1359,0.15636009941761866
Durres,P-14871,Sukth,P-13591,0.01579337416187863
Durres,P-14871,Sukth,P-1360,0.06963635234658436
Durres,P-14871,Sukth,P-13601,0.1012554315169607
Durres,P-14871,Sukth,P-1361,0.07197039899264651
Durres,P-14871,Sukth,P-13611,0.14982618745894727
Durres,P-14871,Sukth,P-13612,0.12595186861491417
Durres,P-14871,Sukth,P-1362,0.2557353458957918
Durres,P-14871,Sukth,P-13621,0.18015315547394195
Durres,P-14871,Sukth,P-1363,0.23574069075076587
Durres,P-14871,Sukth,P-13631,0.21738636771719327
Durres,P-14871,Sukth,P-13632,0.18403677653697686
Durres,P-14871,Sukth,P-1364,0.009536945260703323
Durres,P-14871,Sukth,P-13641,0.035047945880981174
Durres,P-14871,Sukth,P-1365,0.3260824423709442
Durres,P-14871,Sukth,P-13651,0.19333689342430002
Durres,P-14871,Sukth,P-1366,0.6017132664404237
Durres,P-14871,Sukth,P-13661,0.5639735213517474
Durres,P-14871,Sukth,P-1367,0.09340643276241378
Durres,P-14871,Sukth,P-13671,0.06679598485787552
Durres,P-14871,Sukth,P-1368,0.21471183339215275
Durres,P-14871,Sukth,P-13681,0.31246802386605843
Durres,P-1488,Durres,P-14881,0.05005777326456402
Durres,P-1488,Durres,P-1489,0.044962523000577556
Durres,P-1488,Durres,P-14891,0.030440237670104012
Durres,P-1488,Durres,P-14892,0.027819552822251077
Durres,P-1488,Durres,P-1490,0.07625989744431191
Durres,P-1488,Durres,P-14901,0.018689361755976592
Durres,P-1488,Durres,P-1491,0.0077002700167172755
Durres,P-1488,Durres,P-14911,0.002775233258813334
Durres,P-1488,Durres,P-1492,0.04549916707135514
Durres,P-1488,Durres,P-14921,0.014898715478353747
Durres,P-1488,Durres,P-1493,0.001677722205405345
Durres,P-1488,Durres,P-14931,0.022001247024351207
Durres,P-1488,Durres,P-1494,0.04669048829391475
Durres,P-1488,Durres,P-1495,0.011400950887861075
Durres,P-1488,Durres,P-14951,0.008572624255653841
Durres,P-1488,Durres,P-1496,2.904372527168602e-4
Durres,P-1488,Durres,P-14961,0.0193882454905006
Durres,P-1488,Durres,P-1497,0.05998319409245594
Durres,P-1488,Durres,P-14971,0.02905354354281106
Durres,P-1488,Durres,P-1498,0.038746437824316735
Durres,P-1488,Durres,P-14981,0.05339130914866466
Durres,P-1488,Durres,P-1499,0.27788771002595253
Durres,P-1488,Durres,P-14991,0.20208177210913883
Durres,P-1488,Durres,P-1500,0.057713141999898514
Durres,P-1488,Durres,P-15001,0.013411521072641343
Durres,P-1488,Durres,P-1501,0.018265805122515286
Durres,P-1488,Durres,P-15011,0.008618256044019916
Durres,P-1488,Durres,P-1504,0.042102010398782766
Durres,P-1488,Durres,P-15041,0.024973578532164187
Durres,P-1488,Xhafzotaj,P-1395,0.195610894948686
Durres,P-1488,Xhafzotaj,P-13951,0.17102294782707145
Durres,P-1488,Xhafzotaj,P-1396,0.00526032475589433
Durres,P-1488,Xhafzotaj,P-1397,0.08858206167402119
Durres,P-1488,Xhafzotaj,P-1398,0.05744141330378609
Durres,P-1488,Xhafzotaj,P-1400,0.011735089928765968
Durres,P-1488,Xhafzotaj,P-14001,0.00995143015539194
Durres,P-1488,Xhafzotaj,P-1401,0.020857768355804964
Durres,P-1488,Xhafzotaj,P-1402,0.32945881915676956
Durres,P-1488,Xhafzotaj,P-14021,0.558623645863732
Durres,P-1488,Xhafzotaj,P-14022,0.22766042336898717
Durres,P-1488,Xhafzotaj,P-1403,0.15643845506441068
Durres,P-1488,Xhafzotaj,P-1404,0.08633645907207077
Durres,P-1488,Xhafzotaj,P-14041,0.10097383726624092
Durres,P-1488,Xhafzotaj,P-1405,0.06405621935090261
Durres,P-1488,Xhafzotaj,P-14051,0.03934161975722186
Durres,P-1488,Xhafzotaj,P-1406,0.09529717211883865
Durres,P-1488,Xhafzotaj,P-14061,0.013721819123760626
Durres,P-1488,Xhafzotaj,P-1407,0.25432013707284706
Durres,P-1488,Xhafzotaj,P-14071,0.16338477270245236
Durres,P-1488,Rashbull,P-1369,0.19327419580312696
Durres,P-1488,Rashbull,P-13691,0.20394707870303327
Durres,P-1488,Rashbull,P-1370,0.07459691353754339
Durres,P-1488,Rashbull,P-13701,0.24193709192669038
Durres,P-1488,Rashbull,P-1371,0.19943978444116214
Durres,P-1488,Rashbull,P-13711,0.16077487331173995
Durres,P-1488,Rashbull,P-1372,0.1271104940688751
Durres,P-1488,Rashbull,P-13721,0.0784924059420849
Durres,P-1488,Rashbull,P-13722,0.027285384615066806
Durres,P-1488,Rashbull,P-1373,0.026835003564798978
Durres,P-1488,Rashbull,P-13731,0.05687150911335995
Durres,P-1488,Rashbull,P-1374,8.041526061158563e-4
Durres,P-1488,Rashbull,P-13741,0.005916151420702304
Durres,P-1488,Rashbull,P-13742,0.01739012550203039
Durres,P-1488,Rashbull,P-1375,0.00725605093247388
Durres,P-1488,Rashbull,P-13751,0.024330702956559216
Durres,P-1488,Rashbull,P-13752,0.034511663363213416
Durres,P-1488,Rashbull,P-1376,0.05012641143880233
Durres,P-1488,Rashbull,P-1377,0.08650984974585228
Durres,P-1488,Rashbull,P-13771,0.06935475182070519
Durres,P-1488,Rashbull,P-1378,0.0348647561371962
Durres,P-1488,Rashbull,P-13781,0.00093688464114783905
Durres,P-1488,Rashbull,P-13782,0.05267800911674927
Durres,P-1488,Rashbull,P-1379,0.041647939951528434
Durres,P-1488,Rashbull,P-13791,0.06481571321177612
Durres,P-1488,Rashbull,P-1380,0.010391409534019014
Durres,P-1488,Rashbull,P-13801,0.015578778086308205
Durres,P-1488,Rashbull,P-1381,0.07563881708560084
Durres,P-1488,Rashbull,P-1382,0.007552048498787095
Durres,P-1488,Rashbull,P-1383,0.31511383188448144
Durres,P-1488,Rashbull,P-1384,0.48053342040040936
Durres,P-1488,Rashbull,P-13841,0.3620200968625139
Durres,P-1488,Rashbull,P-1385,0.9240434734020452
Durres,P-1488,Sukth,P-1354,0.030911385012505264
Durres,P-1488,Sukth,P-13541,0.020715081021662234
Durres,P-1488,Sukth,P-1355,0.07131924835442423
Durres,P-1488,Sukth,P-1356,0.005534987265975707
Durres,P-1488,Sukth,P-13561,0.010954862548071171
Durres,P-1488,Sukth,P-1357,0.5038494005360401
Durres,P-1488,Sukth,P-13571,0.5644595324629942
Durres,P-1488,Sukth,P-1358,0.012236318628278498
Durres,P-1488,Sukth,P-13581,0.011257134694853071
Durres,P-1488,Sukth,P-1359,0.19721066509228202
Durres,P-1488,Sukth,P-13591,0.01191335086213734
Durres,P-1488,Sukth,P-1360,0.0483372230572495
Durres,P-1488,Sukth,P-13601,0.06975877477720006
Durres,P-1488,Sukth,P-1361,0.03111389312630676
Durres,P-1488,Sukth,P-13611,0.08652914022933249
Durres,P-1488,Sukth,P-13612,0.06945597398651054
Durres,P-1488,Sukth,P-1362,0.1829860250502625
Durres,P-1488,Sukth,P-13621,0.12501778116166784
Durres,P-1488,Sukth,P-1363,0.17367531027040362
Durres,P-1488,Sukth,P-13631,0.15365895892032366
Durres,P-1488,Sukth,P-13632,0.1395842183972402
Durres,P-1488,Sukth,P-1364,0.03575697249633748
Durres,P-1488,Sukth,P-13641,0.011293010310649582
Durres,P-1488,Sukth,P-1365,0.2931471388148155
Durres,P-1488,Sukth,P-13651,0.16456781467963771
Durres,P-1488,Sukth,P-1366,0.55690447304964
Durres,P-1488,Sukth,P-13661,0.5478458860635975
Durres,P-1488,Sukth,P-1367,0.09929913381100547
Durres,P-1488,Sukth,P-13671,0.0537773456028746
Durres,P-1488,Sukth,P-1368,0.2193437717863237
Durres,P-1488,Sukth,P-13681,0.37386242421371385
Durres,P-14881,Durres,P-1489,0.10506860908994925
Durres,P-14881,Durres,P-14891,0.15911028267213256
Durres,P-14881,Durres,P-14892,0.1531956967547686
Durres,P-14881,Durres,P-1490,0.19379952408975243
Durres,P-14881,Durres,P-14901,0.1179792283976331
Durres,P-14881,Durres,P-1491,0.09511397823865284
Durres,P-14881,Durres,P-14911,0.07371105912617214
Durres,P-14881,Durres,P-1492,0.1868727548783141
Durres,P-14881,Durres,P-14921,0.11354115797891708
Durres,P-14881,Durres,P-1493,0.03346226033535506
Durres,P-14881,Durres,P-14931,0.10179197411458947
Durres,P-14881,Durres,P-1494,0.17334026480793419
Durres,P-14881,Durres,P-1495,0.023554152133199953
Durres,P-14881,Durres,P-14951,0.09869145587531793
Durres,P-14881,Durres,P-1496,0.051345567588740065
Durres,P-14881,Durres,P-14961,0.03989068719940311
Durres,P-14881,Durres,P-1497,0.1729078063233248
Durres,P-14881,Durres,P-14971,0.15509903872586916
Durres,P-14881,Durres,P-1498,0.16222740434450364
Durres,P-14881,Durres,P-14981,0.2131375682037434
Durres,P-14881,Durres,P-1499,0.5131747331948252
Durres,P-14881,Durres,P-14991,0.43397793095889226
Durres,P-14881,Durres,P-1500,0.21185046728640383
Durres,P-14881,Durres,P-15001,0.11720480277902381
Durres,P-14881,Durres,P-1501,0.11229249568602387
Durres,P-14881,Durres,P-15011,0.04474097197534614
Durres,P-14881,Durres,P-1504,0.06121969170820643
Durres,P-14881,Durres,P-15041,0.1435439438188696
Durres,P-14881,Xhafzotaj,P-1395,0.10996252705295823
Durres,P-14881,Xhafzotaj,P-13951,0.17331176551343913
Durres,P-14881,Xhafzotaj,P-1396,0.06847958682053774
Durres,P-14881,Xhafzotaj,P-1397,0.18891747848265492
Durres,P-14881,Xhafzotaj,P-1398,0.026192488911904815
Durres,P-14881,Xhafzotaj,P-1400,0.10150389931366857
Durres,P-14881,Xhafzotaj,P-14001,0.10044569650067095
Durres,P-14881,Xhafzotaj,P-1401,0.04962025509701844
Durres,P-14881,Xhafzotaj,P-1402,0.47350905684436206
Durres,P-14881,Xhafzotaj,P-14021,0.8653546048909833
Durres,P-14881,Xhafzotaj,P-14022,0.43639039821179815
Durres,P-14881,Xhafzotaj,P-1403,0.250071668532939
Durres,P-14881,Xhafzotaj,P-1404,0.24001048917919954
Durres,P-14881,Xhafzotaj,P-14041,0.2135734888094542
Durres,P-14881,Xhafzotaj,P-1405,0.20712014791832034
Durres,P-14881,Xhafzotaj,P-14051,0.11135644395200606
Durres,P-14881,Xhafzotaj,P-1406,0.23759291313547323
Durres,P-14881,Xhafzotaj,P-14061,0.05561849236689084
Durres,P-14881,Xhafzotaj,P-1407,0.3426909031959865
Durres,P-14881,Xhafzotaj,P-14071,0.2304722736951501
Durres,P-14881,Rashbull,P-1369,0.31827029887134617
Durres,P-14881,Rashbull,P-13691,0.3965001773378762
Durres,P-14881,Rashbull,P-1370,0.21958946954001343
Durres,P-14881,Rashbull,P-13701,0.5187695775788991
Durres,P-14881,Rashbull,P-1371,0.2918031256076054
Durres,P-14881,Rashbull,P-13711,0.28611759056481745
Durres,P-14881,Rashbull,P-1372,0.31831403457742957
Durres,P-14881,Rashbull,P-13721,0.24408396696566662
Durres,P-14881,Rashbull,P-13722,0.15391636791807578
Durres,P-14881,Rashbull,P-1373,0.14679681819615215
Durres,P-14881,Rashbull,P-13731,0.15658491366270005
Durres,P-14881,Rashbull,P-1374,0.05441703296821963
Durres,P-14881,Rashbull,P-13741,0.06236469167297992
Durres,P-14881,Rashbull,P-13742,0.07357725998259423
Durres,P-14881,Rashbull,P-1375,0.07007019034316231
Durres,P-14881,Rashbull,P-13751,0.14272638749797997
Durres,P-14881,Rashbull,P-13752,0.13172032791287905
Durres,P-14881,Rashbull,P-1376,7.132086360632387e-5
Durres,P-14881,Rashbull,P-1377,0.2703124823181636
Durres,P-14881,Rashbull,P-13771,0.24505982344210095
Durres,P-14881,Rashbull,P-1378,0.1675517338210795
Durres,P-14881,Rashbull,P-13781,0.06207206921951649
Durres,P-14881,Rashbull,P-13782,0.21165769917111696
Durres,P-14881,Rashbull,P-1379,0.04307680501295613
Durres,P-14881,Rashbull,P-13791,0.2007632186014554
Durres,P-14881,Rashbull,P-1380,0.051604661089667506
Durres,P-14881,Rashbull,P-13801,0.022501483753715485
Durres,P-14881,Rashbull,P-1381,0.21482919301665604
Durres,P-14881,Rashbull,P-1382,0.09362651035542816
Durres,P-14881,Rashbull,P-1383,0.5610101822106334
Durres,P-14881,Rashbull,P-1384,0.7875815268480801
Durres,P-14881,Rashbull,P-13841,0.6381494798458162
Durres,P-14881,Rashbull,P-1385,1.4550821641881588
Durres,P-14881,Sukth,P-1354,0.1582038855776517
Durres,P-14881,Sukth,P-13541,0.11576924625435589
Durres,P-14881,Sukth,P-1355,0.20886779750595538
Durres,P-14881,Sukth,P-1356,0.08972999862828362
Durres,P-14881,Sukth,P-13561,0.09129274055219394
Durres,P-14881,Sukth,P-1357,0.7509033030959225
Durres,P-14881,Sukth,P-13571,0.8403114791638016
Durres,P-14881,Sukth,P-1358,0.09108240253959474
Durres,P-14881,Sukth,P-13581,0.013644521724375257
Durres,P-14881,Sukth,P-1359,0.2617647992415348
Durres,P-14881,Sukth,P-13591,0.08582151583142465
Durres,P-14881,Sukth,P-1360,0.18646592214449453
Durres,P-14881,Sukth,P-13601,0.23551449940999014
Durres,P-14881,Sukth,P-1361,0.1464504701356304
Durres,P-14881,Sukth,P-13611,0.25657173878416056
Durres,P-14881,Sukth,P-13612,0.23256595504097768
Durres,P-14881,Sukth,P-1362,0.44357566603139076
Durres,P-14881,Sukth,P-13621,0.34491116944153083
Durres,P-14881,Sukth,P-1363,0.42463157243962246
Durres,P-14881,Sukth,P-13631,0.3945951624457019
Durres,P-14881,Sukth,P-13632,0.35824700950892946
Durres,P-14881,Sukth,P-1364,0.020827837096736468
Durres,P-14881,Sukth,P-13641,0.07180151208658912
Durres,P-14881,Sukth,P-1365,0.5504467109154597
Durres,P-14881,Sukth,P-13651,0.37273178381129396
Durres,P-14881,Sukth,P-1366,0.8976100830155871
Durres,P-14881,Sukth,P-13661,0.8355904829015677
Durres,P-14881,Sukth,P-1367,0.21431575128854802
Durres,P-14881,Sukth,P-13671,0.18248577354528128
Durres,P-14881,Sukth,P-1368,0.3838431940716608
Durres,P-14881,Sukth,P-13681,0.438738970753837
Durres,P-1489,Durres,P-14891,0.04970667452954075
Durres,P-1489,Durres,P-14892,0.08691767554697695
Durres,P-1489,Durres,P-1490,0.01657829317719815
Durres,P-1489,Durres,P-14901,0.023335390167904126
Durres,P-1489,Durres,P-1491,0.06413442207513975
Durres,P-1489,Durres,P-14911,0.03464734943929193
Durres,P-1489,Durres,P-1492,0.04707898507248094
Durres,P-1489,Durres,P-14921,0.08281692327415571
Durres,P-1489,Durres,P-1493,0.04532226210751636
Durres,P-1489,Durres,P-14931,0.12110296841356075
Durres,P-1489,Durres,P-1494,0.026529516530403068
Durres,P-1489,Durres,P-1495,0.08812904364949271
Durres,P-1489,Durres,P-14951,0.036469719943564696
Durres,P-1489,Durres,P-1496,0.05229328830534329
Durres,P-1489,Durres,P-14961,0.11924503116711371
Durres,P-1489,Durres,P-1497,0.013664420257398537
Durres,P-1489,Durres,P-14971,0.09157587202063977
Durres,P-1489,Durres,P-1498,0.028253841982862828
Durres,P-1489,Durres,P-14981,0.09279594320828877
Durres,P-1489,Durres,P-1499,0.4762402956163479
Durres,P-1489,Durres,P-14991,0.35088930266543483
Durres,P-1489,Durres,P-1500,0.1387642223326203
Durres,P-1489,Durres,P-15001,0.05744759662535109
Durres,P-1489,Durres,P-1501,0.019013583927749496
Durres,P-1489,Durres,P-15011,0.018033760871414155
Durres,P-1489,Durres,P-1504,0.008702261476593516
Durres,P-1489,Durres,P-15041,0.04017922319712845
Durres,P-1489,Xhafzotaj,P-1395,0.39182371589731213
Durres,P-1489,Xhafzotaj,P-13951,0.3905614409470124
Durres,P-1489,Xhafzotaj,P-1396,0.02090535318221249
Durres,P-1489,Xhafzotaj,P-1397,0.012224315221523127
Durres,P-1489,Xhafzotaj,P-1398,0.17735255087430327
Durres,P-1489,Xhafzotaj,P-1400,0.025540794438526034
Durres,P-1489,Xhafzotaj,P-14001,0.07210695142891817
Durres,P-1489,Xhafzotaj,P-1401,0.12558643783160212
Durres,P-1489,Xhafzotaj,P-1402,0.13970487410583285
Durres,P-1489,Xhafzotaj,P-14021,0.36905395223451165
Durres,P-1489,Xhafzotaj,P-14022,0.11899346715129938
Durres,P-1489,Xhafzotaj,P-1403,0.03535791477175729
Durres,P-1489,Xhafzotaj,P-1404,0.04206127221854636
Durres,P-1489,Xhafzotaj,P-14041,0.019207236146796043
Durres,P-1489,Xhafzotaj,P-1405,0.03600394637671306
Durres,P-1489,Xhafzotaj,P-14051,0.001049210143959821
Durres,P-1489,Xhafzotaj,P-1406,0.03308911706907157
Durres,P-1489,Xhafzotaj,P-14061,0.010680542472834828
Durres,P-1489,Xhafzotaj,P-1407,0.08582838097510977
Durres,P-1489,Xhafzotaj,P-14071,0.03690853673613759
Durres,P-1489,Rashbull,P-1369,0.05926038864394721
Durres,P-1489,Rashbull,P-13691,0.09753508880626047
Durres,P-1489,Rashbull,P-1370,0.03535390698966963
Durres,P-1489,Rashbull,P-13701,0.2084532052247468
Durres,P-1489,Rashbull,P-1371,0.0560841152873698
Durres,P-1489,Rashbull,P-13711,0.04461981660542191
Durres,P-1489,Rashbull,P-1372,0.0802707570728744
Durres,P-1489,Rashbull,P-13721,0.05820835482499352
Durres,P-1489,Rashbull,P-13722,0.07787869674776442
Durres,P-1489,Rashbull,P-1373,0.038599852745851704
Durres,P-1489,Rashbull,P-13731,0.007699022669473952
Durres,P-1489,Rashbull,P-1374,0.03392447081245342
Durres,P-1489,Rashbull,P-13741,0.018361898762178606
Durres,P-1489,Rashbull,P-13742,0.006425541923332403
Durres,P-1489,Rashbull,P-1375,0.01706585283069238
Durres,P-1489,Rashbull,P-13751,0.04155458452768247
Durres,P-1489,Rashbull,P-13752,0.00993387403797432
Durres,P-1489,Rashbull,P-1376,0.1087557050596129
Durres,P-1489,Rashbull,P-1377,0.08652785203037246
Durres,P-1489,Rashbull,P-13771,0.11378339045362737
Durres,P-1489,Rashbull,P-1378,0.10153698591941032
Durres,P-1489,Rashbull,P-13781,0.036971026494322975
Durres,P-1489,Rashbull,P-13782,0.09205891840428627
Durres,P-1489,Rashbull,P-1379,0.16484487059314773
Durres,P-1489,Rashbull,P-13791,0.18036198469081755
Durres,P-1489,Rashbull,P-1380,0.014033551679526322
Durres,P-1489,Rashbull,P-13801,0.09888391143257556
Durres,P-1489,Rashbull,P-1381,0.030262652764227058
Durres,P-1489,Rashbull,P-1382,0.0658613877779568
Durres,P-1489,Rashbull,P-1383,0.5261685156831755
Durres,P-1489,Rashbull,P-1384,0.7262946437926294
Durres,P-1489,Rashbull,P-13841,0.5739033715002044
Durres,P-1489,Rashbull,P-1385,1.1348204113438125
Durres,P-1489,Sukth,P-1354,0.044741473321287334
Durres,P-1489,Sukth,P-13541,0.017145998377880604
Durres,P-1489,Sukth,P-1355,0.029323319822687686
Durres,P-1489,Sukth,P-1356,0.044264214057722955
Durres,P-1489,Sukth,P-13561,0.08792386166417873
Durres,P-1489,Sukth,P-1357,0.29291147987072186
Durres,P-1489,Sukth,P-13571,0.3494699400567683
Durres,P-1489,Sukth,P-1358,0.01615496028515923
Durres,P-1489,Sukth,P-13581,0.058261441156522945
Durres,P-1489,Sukth,P-1359,0.05388069107885762
Durres,P-1489,Sukth,P-13591,0.014211087996132691
Durres,P-1489,Sukth,P-1360,0.03881718144574839
Durres,P-1489,Sukth,P-13601,0.06514984642605305
Durres,P-1489,Sukth,P-1361,0.11735990004357658
Durres,P-1489,Sukth,P-13611,0.19112498107807047
Durres,P-1489,Sukth,P-13612,0.15749147368517044
Durres,P-1489,Sukth,P-1362,0.21919545359438028
Durres,P-1489,Sukth,P-13621,0.1437772348557358
Durres,P-1489,Sukth,P-1363,0.1821702837135912
Durres,P-1489,Sukth,P-13631,0.1795394800735339
Durres,P-1489,Sukth,P-13632,0.12122157516129169
Durres,P-1489,Sukth,P-1364,0.036157747592592736
Durres,P-1489,Sukth,P-13641,0.09919261826860874
Durres,P-1489,Sukth,P-1365,0.18897071552604391
Durres,P-1489,Sukth,P-13651,0.10168902369473887
Durres,P-1489,Sukth,P-1366,0.39989228551459477
Durres,P-1489,Sukth,P-13661,0.3475462874958828
Durres,P-1489,Sukth,P-1367,0.019658995315933982
Durres,P-1489,Sukth,P-13671,0.02552724551048534
Durres,P-1489,Sukth,P-1368,0.08697639959843442
Durres,P-1489,Sukth,P-13681,0.15945456658205476
Durres,P-14891,Durres,P-14892,0.00873481314857598
Durres,P-14891,Durres,P-1490,0.0358600492158482
Durres,P-14891,Durres,P-14901,0.005385097398634253
Durres,P-14891,Durres,P-1491,0.01409599748361705
Durres,P-14891,Durres,P-14911,0.015467718440271404
Durres,P-14891,Durres,P-1492,0.0022921631302635984
Durres,P-14891,Durres,P-14921,0.01606392384071169
Durres,P-14891,Durres,P-1493,0.04520090427440259
Durres,P-14891,Durres,P-14931,0.043038970144305966
Durres,P-14891,Durres,P-1494,0.008682291420570303
Durres,P-14891,Durres,P-1495,0.0759874444931164
Durres,P-14891,Durres,P-14951,0.006821572005233881
Durres,P-14891,Durres,P-1496,0.03147144922185579
Durres,P-14891,Durres,P-14961,0.08244821047739857
Durres,P-14891,Durres,P-1497,0.025813539641615937
Durres,P-14891,Durres,P-14971,0.010298682417200378
Durres,P-14891,Durres,P-1498,0.005129274877396608
Durres,P-14891,Durres,P-14981,0.006575629408775301
Durres,P-14891,Durres,P-1499,0.2198537559425965
Durres,P-14891,Durres,P-14991,0.13437522868292934
Durres,P-14891,Durres,P-1500,0.024416433485323137
Durres,P-14891,Durres,P-15001,0.0056964540967301145
Durres,P-14891,Durres,P-1501,0.007829058706562425
Durres,P-14891,Durres,P-15011,0.042125970054594356
Durres,P-14891,Durres,P-1504,0.08057412517489501
Durres,P-14891,Durres,P-15041,5.661143944055065e-4
Durres,P-14891,Xhafzotaj,P-1395,0.35636192597631344
Durres,P-14891,Xhafzotaj,P-13951,0.2712119117550017
Durres,P-14891,Xhafzotaj,P-1396,0.020078519114875598
Durres,P-14891,Xhafzotaj,P-1397,0.057027765737260754
Durres,P-14891,Xhafzotaj,P-1398,0.16281610025953047
Durres,P-14891,Xhafzotaj,P-1400,0.007157073367765065
Durres,P-14891,Xhafzotaj,P-14001,0.015465687319625407
Durres,P-14891,Xhafzotaj,P-1401,0.07894665366042611
Durres,P-14891,Xhafzotaj,P-1402,0.24158692972274243
Durres,P-14891,Xhafzotaj,P-14021,0.3567434678897258
Durres,P-14891,Xhafzotaj,P-14022,0.11232998889615027
Durres,P-14891,Xhafzotaj,P-1403,0.12065688241333462
Durres,P-14891,Xhafzotaj,P-1404,0.024063475464659864
Durres,P-14891,Xhafzotaj,P-14041,0.05932272722732011
Durres,P-14891,Xhafzotaj,P-1405,0.012857469920640841
Durres,P-14891,Xhafzotaj,P-14051,0.036554311875706375
Durres,P-14891,Xhafzotaj,P-1406,0.036817725613076294
Durres,P-14891,Xhafzotaj,P-14061,0.04044722240407302
Durres,P-14891,Xhafzotaj,P-1407,0.21342144548075587
Durres,P-14891,Xhafzotaj,P-14071,0.14707271743548672
Durres,P-14891,Rashbull,P-1369,0.1313655517065378
Durres,P-14891,Rashbull,P-13691,0.10025585951805854
Durres,P-14891,Rashbull,P-1370,0.019490522978359237
Durres,P-14891,Rashbull,P-13701,0.10002970544925469
Durres,P-14891,Rashbull,P-1371,0.16022330185381128
Durres,P-14891,Rashbull,P-13711,0.10243595414310874
Durres,P-14891,Rashbull,P-1372,0.038608062617608574
Durres,P-14891,Rashbull,P-13721,0.013668056577292314
Durres,P-14891,Rashbull,P-13722,0.00540269838109745
Durres,P-14891,Rashbull,P-1373,6.87743249937674e-4
Durres,P-14891,Rashbull,P-13731,0.03156219002353465
Durres,P-14891,Rashbull,P-1374,0.026218173018012974
Durres,P-14891,Rashbull,P-13741,0.024998247130806443
Durres,P-14891,Rashbull,P-13742,0.03188437170197368
Durres,P-14891,Rashbull,P-1375,0.021152812877519973
Durres,P-14891,Rashbull,P-13751,4.998358634719178e-4
Durres,P-14891,Rashbull,P-13752,0.01630722421923025
Durres,P-14891,Rashbull,P-1376,0.15975985656759276
Durres,P-14891,Rashbull,P-1377,0.014234960360436508
Durres,P-14891,Rashbull,P-13771,0.013089670608081739
Durres,P-14891,Rashbull,P-1378,0.012575781863717503
Durres,P-14891,Rashbull,P-13781,0.021528145793076894
Durres,P-14891,Rashbull,P-13782,0.006370185479562446
Durres,P-14891,Rashbull,P-1379,0.12324611915108703
Durres,P-14891,Rashbull,P-13791,0.05160965175103585
Durres,P-14891,Rashbull,P-1380,0.03895053772582044
Durres,P-14891,Rashbull,P-13801,0.0853296227154509
Durres,P-14891,Rashbull,P-1381,0.02316327185010727
Durres,P-14891,Rashbull,P-1382,0.015292071487156804
Durres,P-14891,Rashbull,P-1383,0.25337309914657113
Durres,P-14891,Rashbull,P-1384,0.3886596481843489
Durres,P-14891,Rashbull,P-13841,0.2814381702507438
Durres,P-14891,Rashbull,P-1385,0.6851666085783374
Durres,P-14891,Sukth,P-1354,1.764889788334811e-4
Durres,P-14891,Sukth,P-13541,0.00860905215696846
Durres,P-14891,Sukth,P-1355,0.02075884969000995
Durres,P-14891,Sukth,P-1356,0.010312538739489077
Durres,P-14891,Sukth,P-13561,0.026770445971693105
Durres,P-14891,Sukth,P-1357,0.33717704694496686
Durres,P-14891,Sukth,P-13571,0.3769387291813264
Durres,P-14891,Sukth,P-1358,0.01331230263507247
Durres,P-14891,Sukth,P-13581,0.0774924255257537
Durres,P-14891,Sukth,P-1359,0.17983988969976356
Durres,P-14891,Sukth,P-13591,0.016199710162433982
Durres,P-14891,Sukth,P-1360,0.004801974781477311
Durres,P-14891,Sukth,P-13601,0.008520804450881173
Durres,P-14891,Sukth,P-1361,0.025015415943622256
Durres,P-14891,Sukth,P-13611,0.04827011988247712
Durres,P-14891,Sukth,P-13612,0.03185695666847974
Durres,P-14891,Sukth,P-1362,0.06920110978241194
Durres,P-14891,Sukth,P-13621,0.03338801171869299
Durres,P-14891,Sukth,P-1363,0.05920482397715057
Durres,P-14891,Sukth,P-13631,0.050038736397098896
Durres,P-14891,Sukth,P-13632,0.039646881290756233
Durres,P-14891,Sukth,P-1364,0.10727049863181226
Durres,P-14891,Sukth,P-13641,0.043323011030819245
Durres,P-14891,Sukth,P-1365,0.146174425078606
Durres,P-14891,Sukth,P-13651,0.06074360328323203
Durres,P-14891,Sukth,P-1366,0.34107256625889404
Durres,P-14891,Sukth,P-13661,0.3559749640791751
Durres,P-14891,Sukth,P-1367,0.05635624495153535
Durres,P-14891,Sukth,P-13671,0.012504459603137728
Durres,P-14891,Sukth,P-1368,0.12921365148239153
Durres,P-14891,Sukth,P-13681,0.3442198495734624
Durres,P-14892,Durres,P-1490,0.07927288322416758
Durres,P-14892,Durres,P-14901,0.020483483501139797
